can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
TRUE,TRUE,NA,NA,210462,0,0,-1,1,0,3,1.5,2.0,5,Ibrahim,2.0,521,FALSE,,NA,49,210462.jpg,2.2,FALSE,Sangaré,0.1,FALSE,NA,a,16,17,18,4766,198,7050,227,0.4,3.7,Sangaré,54,2023-09-01,1997-12-02,FALSE,p210462,500,1,0,0,10,0,0,0,2,0,0,0,90,98.4,47.2,55.0,20.1,23,20,13,56,6,0.63,0.12,0.75,7.83,209,86,216,137,182,105,223,112,NA,,NA,,NA,,0.11,0,0.02,0.13,1.41,1.8,306,192,187,88,240,108,550,204,1.08,0,10.08
TRUE,TRUE,NA,NA,204968,0,0,-3,3,0,3,1.8,2.3,1,Ryan,2.3,522,FALSE,,NA,47,204968.jpg,1.6,FALSE,Yates,0.1,FALSE,NA,a,16,17,11,7145,1430,11730,802,0.5,2.3,Yates,241,2018-08-01,1997-11-21,FALSE,p204968,240,0,1,0,4,0,0,0,1,0,0,0,47,53.0,25.5,21.0,9.9,13,10,3,26,1,0.07,0.17,0.24,2.84,289,128,283,163,283,153,314,156,NA,,NA,,NA,,0.03,0,0.06,0.09,1.06,1.5,379,238,162,76,320,148,465,158,0.38,0,9.75
TRUE,FALSE,0,0,569014,0,0,0,0,0,3,0.0,0.0,0,Eric,0.0,523,FALSE,has joined Rio Ave on loan for the rest of the season.,2025-09-02T12:23:02.683095Z,45,569014.jpg,0.0,FALSE,da Silva Moreira,0.1,FALSE,NA,u,16,17,0,1896,0,15430,220,0.0,0.0,Da Silva Moreira,80,2024-07-01,2006-05-03,FALSE,p569014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,656,270,648,269,630,263,657,270,NA,,NA,,NA,,0,0,0,0,0,0,459,277,609,243,661,272,543,199,0,0,0
TRUE,FALSE,0,0,495161,0,0,0,0,0,3,0.0,0.0,0,Marko,0.0,524,FALSE,Has joined Swansea City permanently.,2025-08-20T13:32:34.645399Z,45,495161.jpg,0.0,FALSE,Stamenić,0.0,FALSE,NA,u,16,17,0,245,0,5402,65,0.0,0.0,Stamenic,154,2024-06-27,2002-02-19,FALSE,p495161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,639,255,631,254,613,248,640,255,NA,,NA,,NA,,0,0,0,0,0,0,438,261,594,230,646,259,657,274,0,0,0
TRUE,TRUE,0,25,60689,0,0,-3,3,1,4,0.0,0.0,0,Chris,0.0,525,FALSE,Knee injury - Unknown return date,2025-10-24T09:00:08.418318Z,72,60689.jpg,3.1,FALSE,Wood,5.7,FALSE,NA,i,16,17,25,2132130,251,3264745,47458,0.0,3.5,Wood,154,2023-07-01,1991-12-07,FALSE,p60689,538,2,0,1,8,0,0,0,0,0,0,3,85,77.6,49.6,179.0,29.8,6,7,1,14,7,2.81,0.11,2.92,7.84,235,20,206,19,35,15,138,18,NA,,NA,,1,,0.47,0,0.02,0.49,1.31,1.34,30,13,742,79,161,15,64,13,1.17,0.17,2.34
TRUE,TRUE,NA,NA,482973,0,0,-2,2,0,4,1.8,2.3,1,Igor Jesus,2.3,526,FALSE,,NA,58,482973.jpg,1.4,FALSE,Maciel da Cruz,0.7,FALSE,NA,a,16,17,14,107667,4558,130148,10560,0.4,2.4,Igor Jesus,30,2025-07-05,2001-02-25,FALSE,p482973,326,0,1,0,11,0,0,0,0,0,0,0,41,23.8,36.3,107.0,16.1,6,6,5,17,3,1.87,0.11,1.98,7.19,354,33,241,24,80,24,256,27,NA,,NA,,NA,,0.52,0,0.03,0.55,1.98,3.04,113,30,172,20,347,36,209,30,0.83,0,4.69
TRUE,TRUE,0,NA,210156,0,0,-3,3,0,4,0.0,1.0,1,Taiwo,1.0,527,FALSE,Knock - Unknown return date,2025-11-20T17:00:08.462155Z,52,210156.jpg,1.0,FALSE,Awoniyi,0.3,FALSE,NA,i,16,17,4,26146,826,76254,3145,0.2,0.8,Awoniyi,157,2022-06-25,1997-08-12,FALSE,p210156,133,0,0,0,1,0,0,0,0,0,0,0,19,11.8,25.7,39.0,7.7,2,6,1,9,1,0.19,0.02,0.21,1.59,384,38,281,29,227,39,341,39,NA,,NA,,NA,,0.13,0,0.01,0.14,1.08,0.68,216,46,261,30,412,47,290,45,0.68,0,6.09
TRUE,TRUE,NA,NA,456512,-1,1,-4,4,0,3,2.2,2.7,5,Dan,2.7,669,FALSE,,NA,56,456512.jpg,3.2,FALSE,Ndoye,1.1,FALSE,NA,a,16,17,32,530089,1256,508066,10923,0.5,5.7,Ndoye,207,2025-07-31,2000-10-25,FALSE,p456512,755,1,2,0,13,0,0,0,1,0,0,4,123,116.4,121.2,106.0,34.4,13,35,13,61,10,0.34,1.17,1.51,9.76,180,76,81,60,83,49,115,63,NA,,NA,,NA,,0.04,0,0.14,0.18,1.16,1.55,131,83,150,70,149,67,174,61,1.19,0,7.27
TRUE,TRUE,0,0,107265,0,0,0,0,0,1,0.0,0.0,0,Angus,0.0,675,FALSE,Knee injury - Unknown return date,2025-10-31T00:00:09.154875Z,40,107265.jpg,0.0,FALSE,Gunn,1.4,FALSE,NA,i,16,17,0,26025,96,69961,4954,0.0,0.0,Gunn,243,2025-08-06,1996-01-22,FALSE,p107265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,495,51,479,37,446,24,495,51,NA,,NA,,NA,,0,0,0,0,0,0,623,45,425,43,501,50,159,22,0,0,0
TRUE,TRUE,NA,NA,503301,0,0,-1,1,0,3,2.5,3.0,8,Omari,3.0,693,FALSE,,NA,54,503301.jpg,2.2,FALSE,Hutchinson,0.0,FALSE,NA,a,16,17,13,4043,326,3617,177,0.6,2.4,Hutchinson,241,2025-08-16,2003-10-30,FALSE,p503301,128,0,2,0,2,0,0,0,0,0,0,1,49,46.4,88.7,51.0,18.3,0,11,1,12,0,0.47,0.73,1.20,4.33,302,137,127,92,193,112,236,116,NA,,NA,,NA,,0.33,0,0.51,0.84,3.04,1.41,181,113,131,60,247,113,623,251,0,0,8.44
TRUE,TRUE,NA,NA,465680,0,0,0,0,0,4,-0.2,0.3,0,Arnaud,0.3,696,FALSE,,NA,60,465680.jpg,1.0,FALSE,Kalimuendo,0.1,FALSE,NA,a,16,17,6,10449,536,10221,810,0.0,1.0,Kalimuendo,73,2025-08-18,2002-01-20,FALSE,p465680,66,0,0,0,2,0,0,0,0,0,0,0,14,2.8,16.4,22.0,4.1,1,2,0,3,0,0.35,0.02,0.37,1.48,423,45,319,36,279,43,377,42,NA,,NA,,NA,,0.48,0,0.03,0.51,2.02,2.73,90,27,361,45,428,52,439,61,0,0,4.09
TRUE,TRUE,0,0,230046,0,0,0,0,0,3,0.0,0.0,0,Douglas Luiz,0.3,699,FALSE,Hamstring injury - Unknown return date,2025-11-01T18:30:08.443766Z,50,230046.jpg,1.8,FALSE,Soares de Paulo,0.0,FALSE,NA,i,16,17,7,12636,30,12395,677,0.1,1.4,Douglas Luiz,30,2025-08-21,1998-05-09,FALSE,p230046,185,0,1,0,5,0,0,0,1,0,0,0,40,23.2,46.5,10.0,8.0,3,9,4,16,4,0.02,0.48,0.50,2.26,355,164,218,139,321,169,338,165,NA,,NA,,NA,,0.01,0,0.23,0.24,1.1,2.43,259,160,347,169,299,138,587,224,1.95,0,7.78
TRUE,TRUE,NA,NA,221389,0,0,0,0,0,1,-0.5,0.0,0,John Victor,0.0,715,FALSE,,NA,40,221389.jpg,0.0,FALSE,Maciel Furtado,0.3,FALSE,NA,a,16,17,0,37369,219,16636,952,0.0,0.0,John,30,2025-08-31,1996-02-13,FALSE,p221389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,504,56,488,42,455,29,504,56,NA,,NA,,NA,,0,0,0,0,0,0,632,50,434,48,510,55,295,39,0,0,0
TRUE,TRUE,NA,NA,500151,0,0,0,0,0,2,2.8,3.3,2,Nicolò,3.3,716,FALSE,,NA,45,500151.jpg,2.0,FALSE,Savona,0.0,FALSE,NA,a,16,17,12,4362,312,2172,863,0.7,2.7,Savona,106,2025-08-30,2003-03-19,FALSE,p500151,429,1,0,0,10,0,0,0,0,0,0,0,40,104.0,44.3,43.0,19.2,17,15,13,30,4,0.78,0.14,0.92,6.83,199,81,225,63,217,56,228,77,NA,,NA,,NA,,0.16,0,0.03,0.19,1.43,2.1,440,93,103,35,272,98,615,216,0.84,0,6.29
TRUE,FALSE,0,0,560441,0,0,0,0,0,2,0.0,0.0,0,Luis Eduardo,0.0,729,FALSE,has joined Botafogo on loan for the rest of the season.,2025-09-05T08:56:15.818633Z,45,560441.jpg,0.0,FALSE,Soares da Silva,0.0,FALSE,NA,u,16,17,0,25,0,38,1,0.0,0.0,Cuiabano,30,2025-09-01,2003-02-16,FALSE,p560441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,654,238,646,238,628,236,655,238,NA,,NA,,NA,,0,0,0,0,0,0,457,96,608,226,660,239,751,249,0,0,0
TRUE,TRUE,0,0,476887,0,0,0,0,0,3,0.0,0.0,0,Dilane,0.0,734,FALSE,Knock - Unknown return date,2025-10-24T09:00:08.676633Z,60,476887.jpg,1.2,FALSE,Bakwa,0.0,FALSE,NA,i,16,17,5,2640,52,2509,161,0.0,0.8,Bakwa,73,2025-09-01,2002-08-26,FALSE,p476887,172,0,0,0,4,0,0,0,0,0,0,0,27,30.2,73.7,49.0,15.3,2,11,0,13,2,0.13,0.27,0.40,3.23,334,151,157,109,200,117,266,131,NA,,NA,,NA,,0.07,0,0.14,0.21,1.69,2.09,91,59,731,324,364,172,695,298,1.05,0,6.8
TRUE,TRUE,NA,NA,232571,0,0,-2,2,0,1,0.0,-1.0,0,Anthony,0.0,528,FALSE,,NA,43,232571.jpg,0.0,FALSE,Patterson,0.2,FALSE,NA,a,17,56,0,7091,349,25730,636,0.0,0.0,Patterson,241,2018-10-09,2000-05-10,FALSE,p232571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,560,78,548,66,519,54,561,78,NA,,NA,,NA,,0,0,0,0,0,0,578,33,501,72,567,77,366,56,0,0,0
TRUE,TRUE,NA,NA,74854,0,0,-1,1,0,1,0.0,-1.0,0,Simon,0.0,529,FALSE,,NA,39,74854.jpg,0.0,FALSE,Moore,0.4,FALSE,NA,a,17,56,0,9727,1181,22201,808,0.0,0.0,Moore,241,2024-07-01,1990-05-19,FALSE,p74854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,446,31,428,15,392,2,446,31,NA,,NA,,NA,,0,0,0,0,0,0,692,71,372,22,453,30,274,35,0,0,0
TRUE,TRUE,NA,NA,490000,0,0,-1,1,0,1,0.0,-1.0,0,Blondy,0.0,530,FALSE,,NA,39,490000.jpg,0.0,FALSE,Nna Noukeu,0.1,FALSE,NA,a,17,56,0,3950,505,6984,374,0.0,0.0,Nna Noukeu,38,2024-08-02,2001-05-31,FALSE,p490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,467,43,449,27,415,14,467,43,NA,,NA,,NA,,0,0,0,0,0,0,720,83,395,34,473,42,416,64,0,0,0
TRUE,TRUE,100,100,223827,0,0,1,-1,1,2,5.3,4.3,10,Daniel,5.3,531,FALSE,,2025-08-23T22:30:06.243330Z,46,223827.jpg,5.4,FALSE,Ballard,3.3,FALSE,NA,a,17,56,49,744044,103988,601270,5940,1.2,10.7,Ballard,242,2022-07-01,1999-09-22,FALSE,p223827,579,2,1,2,5,0,0,0,0,0,0,5,149,253.0,55.1,175.0,48.4,71,12,9,80,6,0.97,0.35,1.32,6.74,33,11,196,49,39,3,47,6,NA,,NA,,NA,,0.15,0,0.05,0.2,1.05,0.78,388,69,38,12,21,13,95,35,0.93,0.31,12.44
TRUE,TRUE,NA,NA,487676,0,0,0,0,0,2,1.3,0.3,1,Trai,1.3,532,FALSE,,NA,45,487676.jpg,3.7,FALSE,Hume,0.4,FALSE,NA,a,17,56,41,52373,3072,36078,2682,0.3,9.1,Hume,242,2022-01-04,2002-03-18,FALSE,p487676,978,0,1,4,10,0,0,0,1,0,0,2,160,153.0,126.1,48.0,32.8,45,27,18,63,11,0.48,0.57,1.05,12.88,128,56,79,18,203,48,125,39,NA,,4,,NA,,0.04,0,0.05,0.09,1.19,0.92,432,90,231,77,98,40,273,104,1.01,0.37,5.8
TRUE,TRUE,0,50,220684,0,0,0,0,0,2,0.0,-0.5,0,Aji,0.0,533,FALSE,Shoulder injury - Unknown return date,2025-07-21T10:00:05.007315Z,40,220684.jpg,0.0,FALSE,Alese,0.0,FALSE,NA,i,17,56,0,345,24,520,21,0.0,0.0,Alese,241,2022-07-15,2001-01-17,FALSE,p220684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,503,193,487,191,454,181,503,192,NA,,NA,,NA,,0,0,0,0,0,0,631,165,433,164,509,192,732,248,0,0,0
TRUE,TRUE,NA,NA,232820,0,0,-1,1,0,2,0.0,-1.0,0,Joe,0.0,534,FALSE,,NA,39,232820.jpg,0.0,FALSE,Anderson,0.4,FALSE,NA,a,17,56,0,30937,775,41177,1834,0.0,0.0,Anderson,241,2023-01-31,2001-02-06,FALSE,p232820,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,455,163,437,161,403,150,455,162,NA,,NA,,NA,,0,0,0,0,0,0,705,211,383,133,461,162,256,96,0,0,0
TRUE,TRUE,0,50,461195,0,0,0,0,0,2,0.0,-0.5,0,Dennis,0.0,535,FALSE,Lack of match fitness - Expected back 29 Nov,2025-07-21T10:00:05.027113Z,40,461195.jpg,0.0,FALSE,Cirkin,0.0,FALSE,NA,i,17,56,0,337,17,2076,48,0.0,0.0,Cirkin,241,2021-08-11,2002-04-06,FALSE,p461195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,514,198,499,197,466,187,515,198,NA,,NA,,NA,,0,0,0,0,0,0,645,173,445,170,521,198,692,236,0,0,0
TRUE,TRUE,0,50,477547,0,0,0,0,0,2,0.0,-0.5,0,Leo Fuhr,0.0,536,FALSE,Lack of match fitness - Expected back 06 Dec,2025-07-21T10:00:05.047173Z,40,477547.jpg,0.0,FALSE,Hjelde,0.0,FALSE,NA,i,17,56,0,350,26,485,31,0.0,0.0,Hjelde,161,2024-01-30,2003-08-26,FALSE,p477547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,521,200,506,199,473,189,522,200,NA,,NA,,NA,,0,0,0,0,0,0,654,177,453,173,528,200,729,246,0,0,0
TRUE,FALSE,0,0,492066,0,0,0,0,0,2,0.0,0.0,0,Niall,0.0,537,FALSE,has joined Wycombe Wanderers on loan for the rest of the season.,2025-09-02T13:34:00.250364Z,40,492066.jpg,0.0,FALSE,Huggins,0.1,FALSE,NA,u,17,56,0,1038,0,14487,273,0.0,0.0,Huggins,244,2021-08-20,2000-12-18,FALSE,p492066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,524,201,509,200,476,190,525,201,NA,,NA,,NA,,0,0,0,0,0,0,658,179,456,174,531,201,490,177,0,0,0
TRUE,TRUE,NA,NA,514613,0,0,-1,1,0,2,0.0,-1.0,0,Zak,0.0,538,FALSE,,NA,39,514613.jpg,0.0,FALSE,Johnson,0.3,FALSE,NA,a,17,56,0,16677,245,19197,996,0.0,0.0,Johnson,241,2021-10-12,2004-07-30,FALSE,p514613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,473,174,455,172,421,161,473,173,NA,,NA,,NA,,0,0,0,0,0,0,726,225,401,144,479,173,331,118,0,0,0
TRUE,TRUE,100,100,167512,0,0,0,0,0,2,0.0,-1.0,0,Luke,0.0,539,FALSE,,2025-07-21T10:00:05.068622Z,40,167512.jpg,0.0,FALSE,O'Nien,0.1,FALSE,NA,a,17,56,0,3371,385,3006,299,0.0,0.0,O'Nien,241,2018-07-30,1994-11-21,FALSE,p167512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,500,191,484,189,451,179,500,190,NA,,NA,,4,,0,0,0,0,0,0,628,163,430,162,506,190,567,204,0,0,0
TRUE,TRUE,NA,NA,465702,0,0,-1,1,0,2,0.0,-1.0,0,Timothée,0.0,540,FALSE,,NA,39,465702.jpg,0.0,FALSE,Pembélé,0.4,FALSE,NA,a,17,56,0,45179,265,29346,1741,0.0,0.0,Pembele,73,2023-09-01,2002-09-09,FALSE,p465702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,462,168,444,166,410,155,462,167,NA,,NA,,NA,,0,0,0,0,0,0,714,218,390,138,468,167,261,99,0,0,0
TRUE,TRUE,100,100,434399,0,0,0,0,0,2,1.3,0.3,0,Reinildo,1.3,541,FALSE,,2025-09-21T22:30:06.385468Z,40,434399.jpg,2.2,FALSE,Mandava,4.2,FALSE,NA,a,17,56,18,434522,8195,707674,15709,0.3,4.5,Reinildo,146,2025-07-08,1994-01-21,FALSE,p434399,662,0,0,2,8,0,0,0,2,1,0,0,79,108.4,26.0,19.0,15.4,39,22,16,55,8,0.07,0.06,0.13,8.45,192,78,280,91,286,88,265,92,NA,,NA,,NA,,0.01,0,0.01,0.02,1.15,1.09,640,169,226,72,233,83,84,29,1.09,0.27,7.48
TRUE,FALSE,0,0,519634,0,0,0,0,0,2,0.0,0.0,0,Jenson,0.0,542,FALSE,has joined Wolfsburg on loan for the rest of the season.,2025-09-02T13:40:22.421351Z,40,519634.jpg,1.0,FALSE,Seelt,0.1,FALSE,NA,u,17,56,2,3016,0,22588,400,0.0,0.5,Seelt,152,2023-07-01,2003-05-23,FALSE,p519634,133,0,0,0,2,0,0,0,0,0,0,0,11,33.6,2.4,0.0,3.6,8,6,4,12,1,0.00,0.01,0.01,1.33,329,124,381,137,484,196,383,134,NA,,NA,,NA,,0,0,0.01,0.01,0.9,1.35,668,187,464,180,375,133,454,164,0.68,0,8.12
TRUE,TRUE,NA,NA,535818,0,0,-4,4,0,3,0.3,-0.7,1,Simon,0.3,543,FALSE,,NA,51,535818.jpg,2.0,FALSE,Adingra,0.5,FALSE,NA,a,17,56,14,76949,792,200313,3440,0.1,2.7,Adingra,54,2025-07-10,2002-01-01,FALSE,p535818,297,0,1,2,5,0,0,0,1,0,0,0,37,28.4,79.1,8.0,11.5,5,8,4,17,4,0.14,0.26,0.40,3.72,342,158,139,100,328,172,299,149,NA,,NA,,NA,,0.04,0,0.08,0.12,1.13,1.52,237,148,350,171,279,126,239,86,1.21,0.61,5.15
TRUE,TRUE,0,0,547027,0,0,-2,2,0,3,0.0,0.0,0,Habib,0.0,544,FALSE,Groin Injury - Expected back 03 Dec,2025-09-21T22:30:06.402407Z,53,547027.jpg,3.0,FALSE,Diarra,0.0,FALSE,NA,i,17,56,12,6163,50,15327,194,0.0,2.3,Diarra,189,2025-07-01,2004-01-03,FALSE,p547027,345,0,1,2,2,0,0,0,1,0,0,0,23,10.6,31.0,45.0,8.0,6,8,1,15,4,0.50,0.08,0.58,3.87,389,181,264,156,212,122,339,166,NA,,NA,,NA,,0.13,0,0.02,0.15,1.01,0.52,207,130,703,303,167,74,595,230,1.04,0.52,3.91
TRUE,FALSE,0,0,124165,0,0,-1,1,0,3,0.0,0.0,0,Patrick,0.0,545,FALSE,has joined Birmingham City on loan for the rest of the season.,2025-09-02T13:33:32.438579Z,54,124165.jpg,1.0,FALSE,Roberts,0.0,FALSE,NA,u,17,56,1,462,0,3950,31,0.0,0.2,Roberts,241,2022-01-21,1997-02-05,FALSE,p124165,27,0,0,0,1,0,0,0,0,0,0,0,4,1.8,7.3,5.0,1.4,0,1,0,1,0,0.03,0.02,0.05,0.66,428,201,360,187,354,183,413,195,4,,NA,,2,,0.1,0,0.07,0.17,2.2,3.33,158,98,705,304,417,199,681,288,0,0,3.33
TRUE,FALSE,0,0,626844,0,0,-1,1,0,3,0.0,0.0,0,Milan,0.0,546,FALSE,has joined Cracovia on loan for the rest of the season.,2025-09-08T09:11:30.805435Z,49,626844.jpg,0.0,FALSE,Aleksić,0.0,FALSE,NA,u,17,56,0,295,0,3222,41,0.0,0.0,Aleksić,190,2024-08-30,2005-08-30,FALSE,p626844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,706,303,701,303,688,298,706,303,NA,,NA,,NA,,0,0,0,0,0,0,344,218,674,284,707,303,665,280,0,0,0
TRUE,TRUE,100,100,484420,0,0,-1,1,1,3,3.0,2.0,2,Enzo,3.0,547,FALSE,,2025-09-13T21:30:08.349570Z,49,484420.jpg,3.4,FALSE,Le Fée,0.4,FALSE,NA,a,17,56,34,65145,3266,65470,2570,0.6,6.9,E.Le Fée,73,2025-07-01,2000-02-03,FALSE,p484420,692,1,1,2,8,0,0,0,1,0,0,3,118,160.0,147.9,49.0,35.6,21,38,23,82,8,0.99,0.46,1.45,9.18,115,42,65,50,199,116,109,61,2,,2,,NA,,0.13,0,0.06,0.19,1.19,1.04,332,208,125,55,129,57,280,98,1.04,0.26,10.66
TRUE,TRUE,0,0,461199,0,0,-1,1,0,3,0.0,0.0,0,Romaine,0.0,548,FALSE,Lack of match fitness - Expected back 06 Dec,2025-08-10T23:30:07.214806Z,49,461199.jpg,0.0,FALSE,Mundle,0.0,FALSE,NA,i,17,56,0,197,9,773,21,0.0,0.0,Mundle,241,2024-02-01,2003-04-24,FALSE,p461199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,702,300,697,300,684,295,702,300,3,,3,,NA,,0,0,0,0,0,0,325,203,669,280,703,300,731,319,0,0,0
TRUE,TRUE,NA,NA,223336,0,0,-2,2,0,3,0.0,-1.0,0,Dan,0.0,549,FALSE,,NA,48,223336.jpg,1.0,FALSE,Neil,0.0,FALSE,NA,a,17,56,2,1105,104,3086,125,0.0,0.4,Neil,241,2018-11-01,2001-12-13,FALSE,p223336,2,0,0,0,0,0,0,0,0,0,0,0,7,2.0,0.0,0.0,0.2,2,0,0,2,0,0.00,0.00,0.00,0.20,426,200,680,289,665,283,435,204,NA,,NA,,NA,,0,0,0,0,9,0,358,226,643,266,398,186,621,249,0,0,90
TRUE,TRUE,NA,NA,215460,0,0,-2,2,0,3,0.0,-1.0,0,Ian,0.0,550,FALSE,,NA,48,215460.jpg,0.0,FALSE,Poveda-Ocampo,0.0,FALSE,NA,a,17,56,0,525,67,1981,71,0.0,0.0,Poveda,48,2024-07-24,2000-02-09,FALSE,p215460,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,684,289,677,288,662,282,684,289,NA,,NA,,NA,,0,0,0,0,0,0,355,225,641,265,685,289,643,264,0,0,0
TRUE,TRUE,NA,NA,554197,0,0,-2,2,0,3,0.3,-0.7,0,Chris,0.3,551,FALSE,,NA,48,554197.jpg,1.3,FALSE,Rigg,0.0,FALSE,NA,a,17,56,8,3215,113,5902,253,0.1,1.7,Rigg,241,2022-12-31,2007-06-18,FALSE,p554197,186,0,0,1,0,0,0,0,0,0,0,0,23,9.0,25.6,7.0,4.3,2,6,4,12,3,0.12,0.06,0.18,1.29,396,185,282,162,336,174,373,178,NA,,NA,,NA,,0.06,0,0.03,0.09,0.62,0,373,235,339,163,353,167,573,214,1.45,0.48,5.81
TRUE,TRUE,100,100,577669,0,0,0,0,0,3,3.0,2.0,4,Noah,3.0,552,FALSE,,2025-10-14T21:30:07.514008Z,50,577669.jpg,2.4,FALSE,Sadiki,0.1,FALSE,NA,a,17,56,26,6189,1411,5654,364,0.6,5.2,Sadiki,50,2025-07-04,2004-12-17,FALSE,p577669,983,0,0,4,10,0,0,0,4,0,0,0,135,114.8,129.2,23.0,26.8,36,36,17,89,11,0.12,0.64,0.76,12.68,181,77,76,58,273,150,168,89,NA,,NA,,NA,,0.01,0,0.06,0.07,1.16,0.92,285,177,128,58,220,99,526,187,1.01,0.37,8.15
TRUE,TRUE,NA,NA,549912,0,0,0,0,0,3,3.3,2.3,1,Chemsdine,3.3,553,FALSE,,NA,50,549912.jpg,3.1,FALSE,Talbi,0.3,FALSE,NA,a,17,56,34,50081,1337,47082,2584,0.7,6.8,Talbi,145,2025-07-09,2005-05-09,FALSE,p549912,587,1,2,4,3,0,0,0,0,0,0,2,100,83.6,90.7,78.0,25.2,8,20,5,33,6,1.02,0.30,1.31,7.65,227,95,121,88,124,76,184,97,NA,,NA,,NA,,0.16,0,0.05,0.21,1.17,0.46,281,174,109,52,158,70,330,115,0.92,0.61,5.06
TRUE,TRUE,NA,NA,477851,0,0,-2,2,0,3,0.0,-1.0,0,Abdoullah,0.0,554,FALSE,,NA,43,477851.jpg,0.0,FALSE,Ba,0.6,FALSE,NA,a,17,56,0,63988,12064,35286,5469,0.0,0.0,Ba,73,2022-08-31,2003-07-31,FALSE,p477851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,562,206,551,206,522,198,563,206,NA,,NA,,NA,,0,0,0,0,0,0,584,327,503,179,569,211,224,79,0,0,0
